p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.712,-30.611,-34.671,7.699,-77.016,-35.193,-4.648,0.292,-34.053,-9.476,-100.473,-46.17
7.705,-30.605,-34.678,7.705,-77.01,-35.206,-4.632,0.288,-34.052,-9.473,-100.475,-46.169
7.715,-30.604,-34.673,7.704,-77.004,-35.203,-4.623,0.281,-34.049,-9.476,-100.474,-46.17
7.714,-30.616,-34.672,7.718,-76.999,-35.199,-4.616,0.287,-34.049,-9.474,-100.482,-46.165
7.71,-30.62,-34.675,7.715,-76.997,-35.197,-4.609,0.28,-34.044,-9.474,-100.485,-46.172
7.709,-30.623,-34.674,7.727,-77.003,-35.19,-4.596,0.271,-34.043,-9.469,-100.483,-46.174
7.704,-30.629,-34.677,7.722,-76.998,-35.19,-4.587,0.272,-34.04,-9.462,-100.483,-46.178
7.701,-30.63,-34.683,7.714,-76.995,-35.189,-4.571,0.266,-34.037,-9.457,-100.483,-46.181
7.706,-30.616,-34.689,7.721,-76.999,-35.189,-4.534,0.264,-34.034,-9.458,-100.482,-46.18
7.71,-30.616,-34.689,7.716,-77,-35.19,-4.539,0.265,-34.025,-9.467,-100.481,-46.181
7.724,-30.626,-34.682,7.714,-77.004,-35.194,-4.553,0.267,-34.012,-9.469,-100.481,-46.181
7.725,-30.625,-34.674,7.711,-77.009,-35.195,-4.568,0.265,-34.009,-9.466,-100.487,-46.178
7.725,-30.631,-34.665,7.715,-77.003,-35.179,-4.585,0.257,-34.007,-9.472,-100.49,-46.181
7.71,-30.64,-34.665,7.725,-76.997,-35.166,-4.612,0.257,-34.002,-9.484,-100.494,-46.187
7.707,-30.636,-34.665,7.729,-76.994,-35.17,-4.608,0.244,-33.995,-9.474,-100.487,-46.191
7.697,-30.647,-34.676,7.721,-76.998,-35.178,-4.611,0.235,-33.988,-9.462,-100.487,-46.184
7.698,-30.644,-34.673,7.719,-77.009,-35.184,-4.61,0.232,-33.985,-9.461,-100.482,-46.183
7.679,-30.642,-34.678,7.704,-77.016,-35.19,-4.603,0.23,-33.979,-9.46,-100.481,-46.178
7.672,-30.637,-34.672,7.696,-77.012,-35.189,-4.603,0.238,-33.98,-9.451,-100.486,-46.168
7.671,-30.638,-34.672,7.719,-77.012,-35.186,-4.596,0.24,-33.979,-9.446,-100.487,-46.166
7.671,-30.632,-34.678,7.73,-77.015,-35.177,-4.584,0.235,-33.981,-9.446,-100.488,-46.16
7.669,-30.635,-34.681,7.737,-77.015,-35.17,-4.567,0.234,-33.979,-9.448,-100.481,-46.161
7.669,-30.632,-34.685,7.741,-77.021,-35.17,-4.534,0.23,-33.98,-9.451,-100.479,-46.162
7.677,-30.64,-34.687,7.766,-77.022,-35.179,-4.527,0.224,-33.981,-9.445,-100.469,-46.162
7.687,-30.643,-34.69,7.767,-77.022,-35.176,-4.531,0.226,-33.982,-9.433,-100.464,-46.162
7.69,-30.651,-34.691,7.772,-77.016,-35.175,-4.522,0.223,-33.977,-9.421,-100.462,-46.151
7.698,-30.642,-34.693,7.754,-77.011,-35.187,-4.526,0.219,-33.977,-9.427,-100.459,-46.153
7.704,-30.638,-34.686,7.755,-77.011,-35.192,-4.53,0.223,-33.972,-9.423,-100.46,-46.155
7.711,-30.64,-34.685,7.761,-77.031,-35.196,-4.527,0.224,-33.972,-9.419,-100.466,-46.154
