p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
6.956,-12.602,-34.206,6.877,-79.11,-35.201,-8.842,1.578,-29.256,-5.31,-98.136,-51.033
6.946,-12.613,-34.204,6.883,-79.106,-35.204,-8.823,1.57,-29.259,-5.311,-98.137,-51.032
6.934,-12.61,-34.191,6.885,-79.113,-35.202,-8.826,1.57,-29.258,-5.311,-98.13,-51.032
6.915,-12.627,-34.194,6.888,-79.122,-35.201,-8.818,1.567,-29.261,-5.315,-98.126,-51.031
6.924,-12.625,-34.194,6.897,-79.112,-35.202,-8.817,1.568,-29.262,-5.321,-98.123,-51.029
6.931,-12.633,-34.193,6.895,-79.11,-35.197,-8.807,1.569,-29.263,-5.323,-98.125,-51.029
6.921,-12.643,-34.198,6.885,-79.114,-35.196,-8.802,1.57,-29.266,-5.324,-98.123,-51.028
6.908,-12.669,-34.21,6.874,-79.112,-35.205,-8.786,1.564,-29.272,-5.324,-98.123,-51.028
6.893,-12.666,-34.212,6.847,-79.112,-35.227,-8.791,1.566,-29.268,-5.325,-98.12,-51.026
6.89,-12.668,-34.21,6.834,-79.12,-35.214,-8.784,1.557,-29.268,-5.326,-98.121,-51.028
6.894,-12.668,-34.212,6.828,-79.13,-35.211,-8.786,1.559,-29.269,-5.327,-98.126,-51.03
6.9,-12.671,-34.206,6.842,-79.134,-35.213,-8.792,1.554,-29.269,-5.328,-98.126,-51.03
6.905,-12.677,-34.195,6.842,-79.149,-35.208,-8.786,1.552,-29.269,-5.33,-98.128,-51.031
6.911,-12.677,-34.186,6.825,-79.151,-35.194,-8.758,1.548,-29.273,-5.331,-98.132,-51.032
6.925,-12.68,-34.182,6.834,-79.15,-35.183,-8.746,1.536,-29.271,-5.339,-98.13,-51.035
6.925,-12.679,-34.182,6.838,-79.156,-35.182,-8.75,1.531,-29.266,-5.34,-98.131,-51.037
6.922,-12.676,-34.18,6.851,-79.161,-35.185,-8.761,1.53,-29.266,-5.342,-98.138,-51.039
6.928,-12.685,-34.178,6.868,-79.151,-35.183,-8.759,1.526,-29.265,-5.345,-98.134,-51.042
6.929,-12.683,-34.177,6.883,-79.157,-35.182,-8.759,1.522,-29.259,-5.349,-98.139,-51.044
6.925,-12.684,-34.177,6.896,-79.161,-35.174,-8.761,1.516,-29.255,-5.347,-98.14,-51.044
6.934,-12.686,-34.181,6.867,-79.167,-35.172,-8.748,1.515,-29.256,-5.349,-98.134,-51.045
6.939,-12.682,-34.178,6.868,-79.169,-35.177,-8.75,1.515,-29.253,-5.348,-98.136,-51.046
6.938,-12.688,-34.179,6.876,-79.165,-35.177,-8.747,1.519,-29.251,-5.35,-98.134,-51.046
6.929,-12.695,-34.18,6.876,-79.163,-35.181,-8.714,1.517,-29.255,-5.352,-98.133,-51.045
6.929,-12.696,-34.177,6.873,-79.155,-35.186,-8.704,1.507,-29.253,-5.35,-98.134,-51.043
6.932,-12.69,-34.175,6.876,-79.15,-35.182,-8.702,1.511,-29.256,-5.351,-98.129,-51.041
6.935,-12.685,-34.18,6.874,-79.151,-35.177,-8.694,1.505,-29.254,-5.347,-98.128,-51.038
