p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.815,-5.024,-34.652,9.124,-93.081,-35.046,-7.503,12.536,-22.018,-9.873,-103.364,-52.025
8.815,-5.025,-34.647,9.12,-93.094,-35.043,-7.501,12.537,-22.015,-9.877,-103.368,-52.028
8.821,-5.025,-34.646,9.124,-93.098,-35.055,-7.505,12.541,-22.009,-9.886,-103.373,-52.026
8.848,-5.006,-34.632,9.126,-93.096,-35.066,-7.514,12.55,-21.999,-9.888,-103.375,-52.026
8.847,-5.004,-34.619,9.128,-93.1,-35.065,-7.546,12.551,-21.991,-9.892,-103.381,-52.029
8.845,-5.013,-34.614,9.117,-93.108,-35.067,-7.547,12.561,-21.981,-9.904,-103.389,-52.033
8.851,-5.015,-34.61,9.122,-93.108,-35.065,-7.555,12.57,-21.98,-9.92,-103.4,-52.041
8.857,-5.024,-34.61,9.12,-93.106,-35.076,-7.547,12.571,-21.982,-9.923,-103.398,-52.041
8.857,-5.033,-34.615,9.111,-93.106,-35.068,-7.574,12.573,-21.978,-9.921,-103.402,-52.04
8.863,-5.036,-34.613,9.105,-93.106,-35.076,-7.572,12.585,-21.972,-9.92,-103.408,-52.044
8.864,-5.034,-34.615,9.101,-93.116,-35.087,-7.595,12.586,-21.972,-9.931,-103.413,-52.045
8.873,-5.042,-34.61,9.082,-93.125,-35.095,-7.623,12.586,-21.965,-9.952,-103.422,-52.05
8.877,-5.041,-34.615,9.087,-93.135,-35.095,-7.608,12.593,-21.964,-9.954,-103.427,-52.049
8.871,-5.043,-34.62,9.09,-93.128,-35.11,-7.586,12.593,-21.97,-9.952,-103.428,-52.047
8.869,-5.05,-34.618,9.089,-93.138,-35.098,-7.579,12.594,-21.972,-9.948,-103.433,-52.051
8.866,-5.05,-34.621,9.097,-93.138,-35.104,-7.574,12.595,-21.973,-9.963,-103.438,-52.058
