p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
4.811,-25.736,-34.562,5.432,-89.646,-34.797,-9.138,0.645,-28.979,-9.1,-95.856,-46.496
4.812,-25.745,-34.584,5.432,-89.641,-34.804,-9.141,0.64,-28.98,-9.099,-95.863,-46.5
4.818,-25.75,-34.587,5.426,-89.65,-34.815,-9.129,0.643,-28.979,-9.094,-95.865,-46.497
4.823,-25.753,-34.642,5.424,-89.657,-34.809,-9.123,0.643,-28.982,-9.086,-95.864,-46.504
4.819,-25.747,-34.645,5.427,-89.659,-34.808,-9.105,0.643,-28.986,-9.077,-95.871,-46.502
4.826,-25.751,-34.583,5.439,-89.656,-34.843,-9.096,0.649,-28.991,-9.075,-95.872,-46.5
4.826,-25.756,-34.593,5.443,-89.657,-34.818,-9.099,0.649,-28.993,-9.071,-95.876,-46.499
4.832,-25.761,-34.569,5.447,-89.652,-34.816,-9.105,0.649,-28.991,-9.07,-95.879,-46.503
4.82,-25.761,-34.556,5.438,-89.658,-34.818,-9.102,0.648,-28.991,-9.072,-95.886,-46.507
4.819,-25.768,-34.555,5.433,-89.659,-34.843,-9.106,0.647,-28.987,-9.062,-95.888,-46.507
4.81,-25.764,-34.545,5.428,-89.66,-34.809,-9.094,0.648,-28.992,-9.059,-95.895,-46.504
4.809,-25.761,-34.541,5.42,-89.674,-34.81,-9.101,0.645,-28.996,-9.057,-95.892,-46.509
4.807,-25.763,-34.517,5.417,-89.695,-34.788,-9.088,0.641,-29,-9.042,-95.894,-46.507
4.829,-25.779,-34.498,5.405,-89.693,-34.808,-9.091,0.639,-29,-9.036,-95.896,-46.515
4.845,-25.783,-34.529,5.42,-89.699,-34.836,-9.092,0.638,-28.998,-9.035,-95.902,-46.51
4.842,-25.78,-34.548,5.425,-89.699,-34.825,-9.09,0.63,-28.999,-9.024,-95.898,-46.508
4.842,-25.774,-34.546,5.422,-89.704,-34.821,-9.097,0.628,-28.998,-9.021,-95.896,-46.512
4.85,-25.77,-34.566,5.405,-89.701,-34.842,-9.102,0.625,-28.996,-9.02,-95.891,-46.511
4.865,-25.769,-34.588,5.411,-89.71,-34.846,-9.095,0.624,-28.994,-9.028,-95.882,-46.517
4.866,-25.768,-34.567,5.419,-89.717,-34.847,-9.107,0.623,-28.992,-9.025,-95.876,-46.517
4.86,-25.77,-34.564,5.429,-89.725,-34.861,-9.097,0.624,-28.994,-9.024,-95.873,-46.521
4.858,-25.767,-34.554,5.434,-89.718,-34.884,-9.098,0.617,-28.99,-9.027,-95.873,-46.514
4.861,-25.771,-34.566,5.433,-89.717,-34.905,-9.105,0.614,-28.989,-9.034,-95.867,-46.513
4.852,-25.77,-34.591,5.432,-89.724,-34.903,-9.12,0.602,-28.984,-9.049,-95.855,-46.514
4.841,-25.767,-34.593,5.422,-89.731,-34.884,-9.125,0.602,-28.976,-9.071,-95.847,-46.516
4.841,-25.773,-34.596,5.413,-89.727,-34.895,-9.13,0.605,-28.974,-9.072,-95.839,-46.517
4.844,-25.772,-34.606,5.402,-89.731,-34.897,-9.13,0.606,-28.978,-9.081,-95.841,-46.508
4.835,-25.768,-34.606,5.379,-89.727,-34.941,-9.116,0.605,-28.98,-9.088,-95.841,-46.51
