p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
4.497,-25.467,-15.888,5.485,-70.229,-34.505,-8.364,2.095,-26.765,-9.402,-95.071,-44.513
4.469,-25.457,-15.895,5.488,-70.242,-34.491,-8.397,2.094,-26.761,-9.406,-95.076,-44.516
4.479,-25.452,-15.875,5.5,-70.243,-34.492,-8.4,2.107,-26.765,-9.386,-95.093,-44.521
4.44,-25.429,-15.862,5.514,-70.231,-34.494,-8.414,2.117,-26.771,-9.368,-95.112,-44.536
4.431,-25.412,-15.843,5.51,-70.224,-34.5,-8.437,2.117,-26.773,-9.358,-95.113,-44.534
4.416,-25.398,-15.838,5.518,-70.239,-34.48,-8.464,2.129,-26.774,-9.353,-95.111,-44.536
4.386,-25.393,-15.852,5.531,-70.245,-34.471,-8.445,2.149,-26.782,-9.355,-95.127,-44.53
4.379,-25.386,-15.847,5.535,-70.26,-34.468,-8.441,2.158,-26.791,-9.372,-95.145,-44.533
4.372,-25.386,-15.844,5.527,-70.254,-34.472,-8.455,2.168,-26.795,-9.374,-95.143,-44.536
4.324,-25.368,-15.858,5.522,-70.25,-34.484,-8.449,2.185,-26.807,-9.363,-95.143,-44.528
4.311,-25.346,-15.861,5.509,-70.249,-34.49,-8.426,2.195,-26.822,-9.36,-95.142,-44.53
4.331,-25.338,-15.862,5.482,-70.248,-34.492,-8.429,2.204,-26.837,-9.369,-95.14,-44.533
4.338,-25.336,-15.866,5.466,-70.254,-34.491,-8.443,2.212,-26.851,-9.376,-95.139,-44.533
4.328,-25.324,-15.891,5.465,-70.266,-34.488,-8.43,2.22,-26.869,-9.391,-95.138,-44.535
4.314,-25.323,-15.902,5.46,-70.278,-34.498,-8.432,2.229,-26.887,-9.394,-95.141,-44.535
4.325,-25.313,-15.911,5.455,-70.279,-34.491,-8.455,2.248,-26.901,-9.413,-95.138,-44.536
4.329,-25.302,-15.913,5.458,-70.281,-34.486,-8.468,2.278,-26.913,-9.414,-95.133,-44.539
4.335,-25.287,-15.919,5.452,-70.286,-34.484,-8.462,2.295,-26.928,-9.44,-95.134,-44.539
4.331,-25.277,-15.926,5.449,-70.296,-34.493,-8.494,2.302,-26.951,-9.456,-95.12,-44.535
4.332,-25.263,-15.925,5.444,-70.298,-34.49,-8.491,2.309,-26.97,-9.458,-95.109,-44.537
4.329,-25.239,-15.931,5.445,-70.304,-34.494,-8.438,2.327,-26.992,-9.495,-95.108,-44.53
4.326,-25.216,-15.945,5.441,-70.303,-34.489,-8.462,2.336,-27.002,-9.5,-95.114,-44.529
4.315,-25.206,-15.975,5.434,-70.3,-34.476,-8.425,2.376,-27.018,-9.485,-95.118,-44.535
4.316,-25.181,-16,5.433,-70.312,-34.464,-8.423,2.421,-27.032,-9.48,-95.121,-44.543
4.321,-25.168,-16.015,5.44,-70.317,-34.473,-8.465,2.448,-27.047,-9.481,-95.128,-44.538
4.32,-25.156,-16.016,5.444,-70.318,-34.473,-8.426,2.464,-27.064,-9.473,-95.135,-44.534
4.323,-25.142,-16.028,5.443,-70.316,-34.48,-8.456,2.474,-27.073,-9.462,-95.135,-44.542
4.277,-25.115,-16.04,5.444,-70.31,-34.483,-8.417,2.527,-27.098,-9.463,-95.146,-44.543
4.282,-25.091,-16.042,5.434,-70.305,-34.487,-8.407,2.565,-27.124,-9.459,-95.16,-44.541
4.26,-25.069,-16.04,5.43,-70.311,-34.481,-8.401,2.601,-27.155,-9.468,-95.175,-44.53
4.26,-25.054,-16.031,5.433,-70.328,-34.486,-8.36,2.643,-27.182,-9.472,-95.18,-44.521
4.248,-25.037,-16.047,5.436,-70.325,-34.486,-8.382,2.666,-27.194,-9.459,-95.178,-44.522
4.191,-25.01,-16.023,5.426,-70.325,-34.48,-8.354,2.7,-27.227,-9.454,-95.178,-44.525
4.145,-24.981,-16.011,5.424,-70.323,-34.499,-8.382,2.756,-27.247,-9.46,-95.18,-44.522
4.139,-24.968,-16.013,5.4,-70.33,-34.502,-8.423,2.799,-27.276,-9.465,-95.175,-44.522
4.098,-24.942,-16.007,5.408,-70.332,-34.497,-8.423,2.817,-27.306,-9.466,-95.17,-44.514
4.076,-24.913,-16.001,5.405,-70.337,-34.506,-8.419,2.838,-27.316,-9.467,-95.17,-44.505
4.053,-24.882,-16.009,5.409,-70.332,-34.513,-8.416,2.858,-27.334,-9.472,-95.171,-44.505
4.03,-24.879,-15.998,5.41,-70.335,-34.515,-8.428,2.895,-27.361,-9.475,-95.167,-44.498
4.016,-24.863,-15.991,5.399,-70.348,-34.519,-8.505,2.936,-27.393,-9.484,-95.161,-44.496
3.984,-24.846,-15.982,5.378,-70.345,-34.556,-8.531,2.989,-27.421,-9.478,-95.159,-44.498
3.912,-24.817,-15.997,5.409,-70.355,-34.539,-8.498,3.018,-27.446,-9.47,-95.162,-44.495
3.917,-24.778,-15.959,5.437,-70.36,-34.546,-8.499,3.034,-27.48,-9.459,-95.161,-44.5
3.867,-24.753,-15.924,5.428,-70.352,-34.552,-8.517,3.071,-27.501,-9.452,-95.159,-44.504
3.847,-24.723,-15.914,5.437,-70.344,-34.55,-8.548,3.082,-27.531,-9.456,-95.158,-44.506
3.814,-24.711,-15.908,5.445,-70.339,-34.568,-8.512,3.113,-27.565,-9.467,-95.161,-44.506
3.773,-24.698,-15.899,5.439,-70.333,-34.57,-8.443,3.143,-27.606,-9.482,-95.155,-44.51
