p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.326,-15.665,-31.938,8.483,-80.191,-34.653,-5.582,1.052,-23.538,-6.319,-101.712,-43.179
7.311,-15.656,-31.933,8.491,-80.191,-34.648,-5.564,1.052,-23.543,-6.321,-101.715,-43.177
7.223,-15.678,-31.939,8.502,-80.191,-34.631,-5.56,1.054,-23.548,-6.309,-101.716,-43.172
7.216,-15.723,-31.917,8.51,-80.181,-34.642,-5.567,1.056,-23.546,-6.301,-101.717,-43.174
7.172,-15.739,-31.912,8.515,-80.177,-34.644,-5.571,1.054,-23.545,-6.306,-101.716,-43.17
7.158,-15.771,-31.906,8.514,-80.187,-34.64,-5.579,1.054,-23.542,-6.312,-101.717,-43.165
7.161,-15.749,-31.901,8.525,-80.187,-34.645,-5.583,1.051,-23.541,-6.309,-101.716,-43.164
7.124,-15.771,-31.905,8.524,-80.18,-34.653,-5.587,1.051,-23.541,-6.317,-101.71,-43.165
7.101,-15.788,-31.9,8.515,-80.186,-34.651,-5.587,1.05,-23.541,-6.327,-101.711,-43.164
7.108,-15.772,-31.892,8.515,-80.186,-34.65,-5.59,1.051,-23.54,-6.334,-101.706,-43.161
7.11,-15.8,-31.887,8.506,-80.187,-34.643,-5.595,1.05,-23.539,-6.328,-101.713,-43.164
7.096,-15.817,-31.89,8.509,-80.185,-34.639,-5.598,1.05,-23.539,-6.319,-101.709,-43.166
7.07,-15.82,-31.877,8.51,-80.18,-34.628,-5.603,1.053,-23.538,-6.324,-101.704,-43.169
7.066,-15.814,-31.872,8.513,-80.179,-34.633,-5.606,1.052,-23.539,-6.338,-101.696,-43.173
7.024,-15.844,-31.875,8.513,-80.183,-34.627,-5.612,1.051,-23.539,-6.336,-101.704,-43.178
7.002,-15.852,-31.869,8.515,-80.183,-34.629,-5.609,1.053,-23.541,-6.341,-101.712,-43.181
7.009,-15.845,-31.849,8.508,-80.18,-34.635,-5.608,1.052,-23.542,-6.383,-101.704,-43.188
7.005,-15.836,-31.853,8.507,-80.174,-34.626,-5.601,1.057,-23.544,-6.37,-101.705,-43.188
7.005,-15.831,-31.845,8.505,-80.172,-34.623,-5.598,1.062,-23.546,-6.356,-101.702,-43.196
7.014,-15.836,-31.845,8.487,-80.179,-34.621,-5.596,1.067,-23.548,-6.354,-101.712,-43.204
7.031,-15.829,-31.839,8.502,-80.182,-34.618,-5.588,1.074,-23.552,-6.334,-101.717,-43.217
7.042,-15.826,-31.833,8.496,-80.184,-34.626,-5.582,1.083,-23.555,-6.324,-101.707,-43.216
7.048,-15.827,-31.823,8.484,-80.184,-34.632,-5.57,1.085,-23.561,-6.336,-101.712,-43.22
7.058,-15.825,-31.817,8.489,-80.185,-34.634,-5.567,1.086,-23.566,-6.335,-101.712,-43.225
