p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.774,-18.731,-35.252,7.289,-87.601,-35.451,-7.849,1.653,-28.831,-9.641,-107.559,-49.307
7.769,-18.74,-35.253,7.289,-87.59,-35.444,-7.856,1.657,-28.829,-9.66,-107.541,-49.311
7.756,-18.735,-35.26,7.31,-87.578,-35.426,-7.853,1.658,-28.83,-9.662,-107.55,-49.304
7.738,-18.734,-35.249,7.308,-87.585,-35.42,-7.851,1.661,-28.829,-9.645,-107.546,-49.3
7.74,-18.739,-35.233,7.296,-87.596,-35.421,-7.859,1.655,-28.832,-9.647,-107.545,-49.303
7.73,-18.752,-35.227,7.285,-87.595,-35.427,-7.845,1.653,-28.833,-9.652,-107.543,-49.298
7.729,-18.757,-35.228,7.281,-87.59,-35.432,-7.846,1.645,-28.832,-9.645,-107.537,-49.291
7.734,-18.759,-35.227,7.268,-87.605,-35.438,-7.856,1.633,-28.826,-9.625,-107.528,-49.285
7.74,-18.766,-35.222,7.273,-87.605,-35.442,-7.854,1.629,-28.82,-9.622,-107.529,-49.282
7.742,-18.771,-35.224,7.277,-87.593,-35.442,-7.844,1.631,-28.812,-9.633,-107.529,-49.29
7.739,-18.771,-35.223,7.281,-87.584,-35.443,-7.843,1.629,-28.804,-9.639,-107.531,-49.297
7.737,-18.777,-35.228,7.287,-87.579,-35.447,-7.837,1.622,-28.809,-9.646,-107.54,-49.301
7.713,-18.798,-35.217,7.29,-87.569,-35.473,-7.858,1.613,-28.799,-9.639,-107.54,-49.3
7.702,-18.822,-35.224,7.291,-87.583,-35.466,-7.863,1.616,-28.796,-9.636,-107.548,-49.301
7.675,-18.83,-35.234,7.28,-87.587,-35.476,-7.868,1.621,-28.792,-9.634,-107.552,-49.297
7.643,-18.847,-35.237,7.283,-87.589,-35.464,-7.871,1.616,-28.787,-9.632,-107.55,-49.3
7.599,-18.848,-35.233,7.278,-87.584,-35.477,-7.871,1.6,-28.785,-9.631,-107.551,-49.3
7.585,-18.852,-35.227,7.272,-87.59,-35.479,-7.882,1.597,-28.782,-9.637,-107.549,-49.31
7.572,-18.836,-35.229,7.251,-87.587,-35.482,-7.875,1.598,-28.78,-9.657,-107.554,-49.313
7.561,-18.848,-35.228,7.245,-87.58,-35.473,-7.872,1.601,-28.782,-9.664,-107.552,-49.311
7.56,-18.837,-35.233,7.24,-87.578,-35.475,-7.88,1.599,-28.781,-9.679,-107.554,-49.314
7.541,-18.854,-35.243,7.223,-87.566,-35.484,-7.877,1.601,-28.78,-9.682,-107.557,-49.311
7.503,-18.851,-35.246,7.209,-87.552,-35.485,-7.874,1.604,-28.782,-9.675,-107.555,-49.311
7.498,-18.856,-35.25,7.215,-87.541,-35.49,-7.871,1.598,-28.782,-9.686,-107.558,-49.305
7.493,-18.852,-35.258,7.228,-87.523,-35.479,-7.872,1.595,-28.782,-9.683,-107.566,-49.306
7.494,-18.845,-35.264,7.258,-87.509,-35.469,-7.863,1.596,-28.782,-9.673,-107.563,-49.308
7.492,-18.846,-35.27,7.271,-87.499,-35.468,-7.862,1.599,-28.78,-9.674,-107.564,-49.301
7.496,-18.844,-35.277,7.266,-87.49,-35.48,-7.865,1.595,-28.78,-9.669,-107.561,-49.295
7.505,-18.846,-35.267,7.248,-87.453,-35.475,-7.861,1.599,-28.778,-9.661,-107.556,-49.295
7.504,-18.835,-35.277,7.257,-87.438,-35.476,-7.861,1.595,-28.777,-9.659,-107.553,-49.286
7.521,-18.831,-35.279,7.279,-87.405,-35.47,-7.864,1.592,-28.779,-9.651,-107.55,-49.284
7.527,-18.841,-35.276,7.304,-87.367,-35.476,-7.854,1.592,-28.78,-9.65,-107.543,-49.289
7.545,-18.832,-35.263,7.303,-87.386,-35.482,-7.853,1.59,-28.777,-9.646,-107.546,-49.282
7.552,-18.839,-35.254,7.292,-87.392,-35.497,-7.812,1.584,-28.781,-9.656,-107.539,-49.284
7.546,-18.837,-35.249,7.303,-87.385,-35.475,-7.82,1.588,-28.784,-9.654,-107.539,-49.28
7.554,-18.828,-35.24,7.311,-87.372,-35.482,-7.816,1.585,-28.783,-9.654,-107.537,-49.282
7.581,-18.826,-35.233,7.3,-87.363,-35.491,-7.783,1.577,-28.794,-9.652,-107.537,-49.279
7.596,-18.842,-35.212,7.287,-87.355,-35.507,-7.766,1.579,-28.793,-9.635,-107.534,-49.28
7.639,-18.843,-35.188,7.281,-87.366,-35.517,-7.772,1.577,-28.793,-9.626,-107.532,-49.275
7.663,-18.807,-35.193,7.29,-87.373,-35.517,-7.774,1.575,-28.796,-9.623,-107.532,-49.281
7.684,-18.788,-35.198,7.282,-87.38,-35.523,-7.778,1.57,-28.796,-9.627,-107.535,-49.284
7.669,-18.782,-35.203,7.262,-87.374,-35.541,-7.779,1.573,-28.794,-9.638,-107.541,-49.29
7.664,-18.781,-35.202,7.264,-87.364,-35.539,-7.782,1.569,-28.797,-9.639,-107.545,-49.289
7.655,-18.79,-35.209,7.269,-87.34,-35.542,-7.793,1.566,-28.795,-9.638,-107.552,-49.291
7.655,-18.787,-35.214,7.268,-87.351,-35.542,-7.795,1.562,-28.797,-9.648,-107.552,-49.298
7.646,-18.781,-35.221,7.26,-87.345,-35.55,-7.787,1.564,-28.795,-9.647,-107.556,-49.3
7.631,-18.781,-35.218,7.262,-87.316,-35.544,-7.786,1.563,-28.79,-9.642,-107.564,-49.302
7.621,-18.79,-35.221,7.271,-87.264,-35.55,-7.785,1.56,-28.786,-9.662,-107.563,-49.309
7.616,-18.795,-35.232,7.281,-87.238,-35.553,-7.799,1.561,-28.784,-9.665,-107.571,-49.315
7.597,-18.801,-35.24,7.293,-87.22,-35.551,-7.812,1.558,-28.777,-9.671,-107.568,-49.312
7.565,-18.803,-35.25,7.261,-87.236,-35.563,-7.828,1.56,-28.767,-9.677,-107.568,-49.313
7.537,-18.813,-35.261,7.245,-87.23,-35.583,-7.882,1.564,-28.748,-9.67,-107.567,-49.317
7.514,-18.819,-35.261,7.243,-87.215,-35.581,-7.869,1.559,-28.738,-9.679,-107.566,-49.312
7.495,-18.817,-35.273,7.251,-87.185,-35.586,-7.878,1.545,-28.736,-9.681,-107.567,-49.306
7.456,-18.821,-35.284,7.251,-87.164,-35.599,-7.872,1.552,-28.731,-9.676,-107.558,-49.305
7.425,-18.832,-35.297,7.221,-87.173,-35.617,-7.881,1.543,-28.721,-9.668,-107.563,-49.308
7.422,-18.829,-35.307,7.194,-87.182,-35.637,-7.874,1.545,-28.716,-9.666,-107.56,-49.309
7.43,-18.834,-35.322,7.198,-87.18,-35.64,-7.879,1.542,-28.708,-9.665,-107.556,-49.305
7.444,-18.843,-35.313,7.192,-87.17,-35.654,-7.895,1.543,-28.699,-9.664,-107.55,-49.303
7.45,-18.842,-35.309,7.182,-87.173,-35.644,-7.893,1.542,-28.695,-9.661,-107.553,-49.299
7.435,-18.842,-35.306,7.161,-87.183,-35.658,-7.885,1.542,-28.687,-9.666,-107.554,-49.301
7.429,-18.838,-35.313,7.13,-87.191,-35.664,-7.865,1.541,-28.687,-9.666,-107.554,-49.3
7.427,-18.838,-35.309,7.121,-87.195,-35.677,-7.867,1.54,-28.684,-9.657,-107.552,-49.3
7.437,-18.845,-35.307,7.117,-87.213,-35.674,-7.871,1.541,-28.682,-9.661,-107.546,-49.3
7.452,-18.849,-35.301,7.095,-87.225,-35.699,-7.867,1.54,-28.678,-9.667,-107.543,-49.304
7.455,-18.845,-35.3,7.112,-87.212,-35.692,-7.884,1.539,-28.673,-9.677,-107.547,-49.298
7.468,-18.849,-35.285,7.12,-87.208,-35.703,-7.888,1.535,-28.67,-9.687,-107.539,-49.294
7.473,-18.852,-35.284,7.129,-87.21,-35.709,-7.88,1.531,-28.668,-9.683,-107.533,-49.291
7.485,-18.865,-35.272,7.139,-87.198,-35.72,-7.879,1.531,-28.669,-9.672,-107.538,-49.29
7.514,-18.876,-35.241,7.148,-87.185,-35.716,-7.874,1.53,-28.666,-9.673,-107.534,-49.293
7.541,-18.878,-35.203,7.141,-87.176,-35.722,-7.855,1.53,-28.665,-9.671,-107.541,-49.297
7.582,-18.893,-35.169,7.134,-87.168,-35.734,-7.862,1.532,-28.664,-9.663,-107.545,-49.298
7.613,-18.906,-35.133,7.129,-87.184,-35.738,-7.861,1.534,-28.66,-9.656,-107.553,-49.3
7.652,-18.899,-35.097,7.136,-87.164,-35.745,-7.86,1.532,-28.665,-9.666,-107.543,-49.305
7.659,-18.909,-35.065,7.124,-87.138,-35.748,-7.863,1.536,-28.664,-9.664,-107.555,-49.301
7.678,-18.928,-35.043,7.101,-87.114,-35.753,-7.857,1.535,-28.664,-9.658,-107.555,-49.305
7.684,-18.923,-35.006,7.06,-87.099,-35.759,-7.86,1.532,-28.665,-9.653,-107.555,-49.305
7.683,-18.921,-34.985,7.059,-87.088,-35.767,-7.862,1.534,-28.661,-9.643,-107.559,-49.304
7.663,-18.947,-34.943,7.026,-87.106,-35.789,-7.872,1.529,-28.664,-9.645,-107.559,-49.305
7.705,-18.951,-34.893,6.979,-87.115,-35.808,-7.864,1.53,-28.664,-9.647,-107.562,-49.302
7.686,-18.954,-34.872,6.958,-87.101,-35.806,-7.861,1.527,-28.664,-9.642,-107.562,-49.302
7.629,-18.98,-34.842,6.959,-87.097,-35.812,-7.853,1.53,-28.663,-9.64,-107.556,-49.302
7.605,-19.027,-34.787,6.942,-87.083,-35.834,-7.847,1.528,-28.667,-9.641,-107.55,-49.303
