p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
6.813,-11.437,-35.112,6.967,-77.69,-35.158,-8.528,0.81,-28.214,-5.49,-97.796,-50.918
6.808,-11.426,-35.121,6.951,-77.683,-35.166,-8.506,0.815,-28.22,-5.489,-97.8,-50.916
6.786,-11.436,-35.131,6.954,-77.681,-35.16,-8.514,0.808,-28.22,-5.487,-97.801,-50.914
6.76,-11.458,-35.123,6.949,-77.681,-35.165,-8.536,0.812,-28.216,-5.485,-97.801,-50.912
6.748,-11.457,-35.125,6.941,-77.681,-35.167,-8.542,0.815,-28.212,-5.49,-97.797,-50.912
6.755,-11.451,-35.117,6.936,-77.685,-35.165,-8.541,0.814,-28.212,-5.493,-97.794,-50.911
6.747,-11.451,-35.125,6.929,-77.692,-35.161,-8.536,0.815,-28.208,-5.495,-97.792,-50.91
6.75,-11.444,-35.129,6.927,-77.699,-35.163,-8.543,0.812,-28.207,-5.496,-97.792,-50.91
6.743,-11.449,-35.132,6.939,-77.696,-35.165,-8.547,0.816,-28.205,-5.499,-97.792,-50.91
6.747,-11.444,-35.139,6.938,-77.69,-35.172,-8.553,0.815,-28.203,-5.503,-97.794,-50.909
6.748,-11.443,-35.139,6.949,-77.684,-35.182,-8.551,0.808,-28.203,-5.504,-97.793,-50.91
6.746,-11.437,-35.134,6.954,-77.684,-35.178,-8.554,0.81,-28.201,-5.502,-97.792,-50.91
6.746,-11.434,-35.137,6.953,-77.686,-35.174,-8.553,0.806,-28.197,-5.502,-97.795,-50.91
6.751,-11.436,-35.131,6.948,-77.687,-35.174,-8.552,0.806,-28.195,-5.504,-97.797,-50.912
6.753,-11.432,-35.13,6.95,-77.681,-35.176,-8.559,0.809,-28.195,-5.507,-97.796,-50.912
6.752,-11.429,-35.13,6.947,-77.675,-35.183,-8.552,0.814,-28.195,-5.512,-97.801,-50.913
6.757,-11.422,-35.134,6.966,-77.676,-35.17,-8.545,0.818,-28.195,-5.514,-97.805,-50.915
6.768,-11.425,-35.131,6.962,-77.683,-35.17,-8.54,0.816,-28.197,-5.516,-97.81,-50.917
6.782,-11.42,-35.126,6.959,-77.691,-35.175,-8.535,0.813,-28.197,-5.518,-97.809,-50.922
6.81,-11.428,-35.121,6.945,-77.696,-35.164,-8.544,0.816,-28.196,-5.513,-97.815,-50.924
6.838,-11.412,-35.106,6.957,-77.695,-35.172,-8.532,0.818,-28.197,-5.516,-97.818,-50.925
6.866,-11.402,-35.083,6.969,-77.692,-35.168,-8.529,0.818,-28.197,-5.515,-97.825,-50.923
6.88,-11.397,-35.079,6.978,-77.678,-35.18,-8.532,0.822,-28.2,-5.522,-97.821,-50.924
6.878,-11.385,-35.079,6.972,-77.681,-35.181,-8.529,0.816,-28.199,-5.517,-97.822,-50.923
6.906,-11.365,-35.058,6.973,-77.676,-35.183,-8.53,0.822,-28.195,-5.517,-97.829,-50.925
6.924,-11.357,-35.038,6.968,-77.678,-35.199,-8.53,0.82,-28.195,-5.512,-97.834,-50.925
6.909,-11.348,-35.043,6.962,-77.689,-35.197,-8.524,0.818,-28.195,-5.515,-97.832,-50.926
6.896,-11.339,-35.05,6.956,-77.691,-35.202,-8.53,0.821,-28.196,-5.513,-97.832,-50.928
6.89,-11.338,-35.058,6.942,-77.696,-35.21,-8.541,0.822,-28.193,-5.511,-97.834,-50.929
6.885,-11.342,-35.059,6.952,-77.696,-35.209,-8.548,0.815,-28.19,-5.513,-97.833,-50.93
6.89,-11.343,-35.055,6.947,-77.689,-35.205,-8.57,0.816,-28.184,-5.514,-97.833,-50.932
6.885,-11.347,-35.058,6.952,-77.702,-35.204,-8.611,0.83,-28.173,-5.511,-97.833,-50.932
6.877,-11.348,-35.06,6.95,-77.71,-35.212,-8.634,0.844,-28.168,-5.509,-97.836,-50.932
6.862,-11.35,-35.066,6.958,-77.717,-35.219,-8.637,0.844,-28.166,-5.51,-97.838,-50.934
6.859,-11.358,-35.068,6.956,-77.717,-35.24,-8.629,0.836,-28.162,-5.509,-97.839,-50.934
6.852,-11.363,-35.07,6.95,-77.704,-35.259,-8.621,0.831,-28.158,-5.509,-97.844,-50.933
6.852,-11.372,-35.072,6.946,-77.708,-35.284,-8.648,0.837,-28.152,-5.507,-97.846,-50.933
6.847,-11.38,-35.077,6.941,-77.713,-35.282,-8.64,0.83,-28.151,-5.507,-97.848,-50.933
6.833,-11.383,-35.082,6.929,-77.714,-35.286,-8.628,0.827,-28.153,-5.507,-97.847,-50.933
6.817,-11.378,-35.101,6.931,-77.711,-35.271,-8.637,0.83,-28.152,-5.507,-97.847,-50.931
6.793,-11.375,-35.111,6.926,-77.713,-35.268,-8.633,0.83,-28.153,-5.51,-97.847,-50.931
6.744,-11.392,-35.127,6.921,-77.716,-35.265,-8.624,0.83,-28.154,-5.511,-97.847,-50.93
6.73,-11.415,-35.125,6.939,-77.716,-35.251,-8.602,0.828,-28.159,-5.511,-97.849,-50.929
6.713,-11.436,-35.15,6.94,-77.722,-35.246,-8.588,0.823,-28.164,-5.513,-97.847,-50.928
6.722,-11.44,-35.139,6.947,-77.722,-35.24,-8.582,0.821,-28.166,-5.512,-97.849,-50.927
6.731,-11.43,-35.146,6.967,-77.716,-35.232,-8.577,0.824,-28.164,-5.514,-97.848,-50.926
6.739,-11.429,-35.141,6.984,-77.704,-35.227,-8.591,0.827,-28.164,-5.515,-97.848,-50.924
6.745,-11.423,-35.141,6.988,-77.702,-35.227,-8.58,0.827,-28.167,-5.513,-97.848,-50.922
6.748,-11.419,-35.142,6.986,-77.691,-35.22,-8.578,0.826,-28.17,-5.512,-97.846,-50.922
6.752,-11.415,-35.137,7.006,-77.687,-35.211,-8.554,0.828,-28.177,-5.514,-97.847,-50.919
6.757,-11.41,-35.131,7.053,-77.672,-35.192,-8.525,0.817,-28.18,-5.513,-97.851,-50.917
6.761,-11.413,-35.126,7.067,-77.685,-35.179,-8.501,0.801,-28.184,-5.519,-97.852,-50.918
6.764,-11.409,-35.123,7.066,-77.686,-35.177,-8.51,0.811,-28.184,-5.52,-97.857,-50.918
6.775,-11.4,-35.117,7.063,-77.683,-35.186,-8.502,0.813,-28.188,-5.519,-97.861,-50.919
6.801,-11.395,-35.109,7.049,-77.689,-35.187,-8.509,0.817,-28.185,-5.516,-97.864,-50.917
6.834,-11.391,-35.094,7.038,-77.7,-35.187,-8.515,0.817,-28.183,-5.512,-97.862,-50.918
