p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
-15.802,-12.686,-24.244,-18.846,-92.105,-56.617,-9.108,2.354,-29.28,-9.085,-95.638,-45.801
-15.801,-12.69,-24.239,-18.834,-92.127,-56.59,-9.1,2.352,-29.283,-9.085,-95.641,-45.783
-15.789,-12.69,-24.234,-18.834,-92.131,-56.57,-9.089,2.359,-29.289,-9.075,-95.653,-45.78
-15.792,-12.688,-24.23,-18.836,-92.135,-56.552,-9.101,2.362,-29.291,-9.09,-95.677,-45.772
-15.799,-12.687,-24.226,-18.839,-92.152,-56.525,-9.1,2.366,-29.291,-9.09,-95.676,-45.746
-15.802,-12.682,-24.226,-18.851,-92.167,-56.506,-9.091,2.366,-29.292,-9.109,-95.675,-45.724
-15.809,-12.676,-24.221,-18.852,-92.177,-56.478,-9.071,2.372,-29.3,-9.135,-95.703,-45.719
-15.813,-12.667,-24.218,-18.872,-92.169,-56.478,-9.057,2.381,-29.302,-9.125,-95.717,-45.715
-15.826,-12.654,-24.216,-18.875,-92.172,-56.456,-9.07,2.392,-29.295,-9.119,-95.711,-45.712
-15.853,-12.631,-24.204,-18.881,-92.159,-56.439,-9.037,2.407,-29.299,-9.097,-95.705,-45.707
-15.886,-12.609,-24.189,-18.883,-92.157,-56.405,-9.008,2.415,-29.301,-9.088,-95.708,-45.699
-15.883,-12.607,-24.19,-18.88,-92.156,-56.362,-9.032,2.422,-29.29,-9.089,-95.706,-45.686
-15.897,-12.586,-24.189,-18.893,-92.148,-56.331,-9.044,2.435,-29.287,-9.093,-95.703,-45.664
-15.916,-12.586,-24.168,-18.895,-92.152,-56.281,-9.041,2.431,-29.293,-9.075,-95.704,-45.65
-15.917,-12.582,-24.171,-18.9,-92.151,-56.229,-9.02,2.435,-29.294,-9.079,-95.712,-45.639
-15.939,-12.585,-24.147,-18.905,-92.153,-56.178,-9.004,2.439,-29.291,-9.089,-95.7,-45.606
-15.941,-12.572,-24.147,-18.917,-92.141,-56.134,-8.994,2.438,-29.291,-9.107,-95.703,-45.574
-15.994,-12.564,-24.128,-18.923,-92.123,-56.075,-9.01,2.434,-29.293,-9.121,-95.73,-45.554
-16.008,-12.57,-24.123,-18.954,-92.127,-56.045,-9.026,2.431,-29.291,-9.104,-95.727,-45.547
-16.006,-12.568,-24.124,-18.958,-92.118,-55.994,-9.033,2.428,-29.294,-9.093,-95.736,-45.551
-16.033,-12.555,-24.108,-18.969,-92.089,-55.951,-9.018,2.433,-29.301,-9.119,-95.75,-45.542
-16.016,-12.552,-24.112,-18.959,-92.067,-55.884,-9.021,2.434,-29.302,-9.137,-95.757,-45.527
-16.027,-12.56,-24.099,-18.978,-92.054,-55.844,-9.04,2.433,-29.3,-9.154,-95.765,-45.512
-16.026,-12.55,-24.095,-18.986,-92.041,-55.785,-9.036,2.435,-29.305,-9.131,-95.771,-45.497
-16.02,-12.558,-24.1,-19.006,-92.001,-55.724,-9.018,2.437,-29.312,-9.126,-95.786,-45.473
-16.023,-12.561,-24.091,-19.008,-91.984,-55.653,-9.026,2.436,-29.309,-9.108,-95.787,-45.46
-16.002,-12.552,-24.098,-19.018,-91.968,-55.606,-9.02,2.436,-29.311,-9.106,-95.806,-45.455
-15.999,-12.547,-24.1,-19.028,-91.939,-55.544,-8.997,2.439,-29.321,-9.102,-95.797,-45.434
-16,-12.541,-24.102,-19.044,-91.938,-55.482,-8.984,2.442,-29.329,-9.083,-95.802,-45.418
-16.001,-12.536,-24.103,-19.035,-91.891,-55.41,-8.967,2.455,-29.33,-9.09,-95.799,-45.408
-15.986,-12.535,-24.108,-19.066,-91.874,-55.369,-8.934,2.467,-29.337,-9.106,-95.8,-45.4
-15.977,-12.529,-24.114,-19.063,-91.864,-55.289,-8.952,2.465,-29.337,-9.113,-95.805,-45.392
-15.965,-12.535,-24.12,-19.072,-91.834,-55.221,-8.972,2.463,-29.333,-9.122,-95.821,-45.387
-15.942,-12.529,-24.126,-19.082,-91.811,-55.142,-8.987,2.467,-29.33,-9.106,-95.795,-45.372
-15.926,-12.512,-24.14,-19.103,-91.797,-55.083,-8.971,2.475,-29.337,-9.1,-95.795,-45.37
-15.927,-12.503,-24.136,-19.123,-91.77,-55.019,-8.97,2.486,-29.34,-9.111,-95.812,-45.355
-15.924,-12.503,-24.138,-19.137,-91.755,-54.942,-8.997,2.483,-29.335,-9.106,-95.817,-45.351
-15.916,-12.502,-24.143,-19.144,-91.717,-54.877,-9.003,2.483,-29.33,-9.123,-95.827,-45.335
-15.919,-12.499,-24.13,-19.153,-91.689,-54.81,-9.014,2.484,-29.33,-9.125,-95.821,-45.329
-15.911,-12.496,-24.13,-19.17,-91.666,-54.743,-9.044,2.49,-29.325,-9.117,-95.823,-45.332
-15.916,-12.499,-24.126,-19.2,-91.647,-54.684,-9.034,2.495,-29.325,-9.125,-95.821,-45.332
-15.921,-12.5,-24.119,-19.208,-91.632,-54.598,-9.03,2.495,-29.327,-9.139,-95.832,-45.319
-15.924,-12.504,-24.115,-19.217,-91.612,-54.515,-9.03,2.495,-29.328,-9.149,-95.832,-45.311
-15.925,-12.503,-24.111,-19.237,-91.604,-54.46,-9.034,2.502,-29.328,-9.141,-95.842,-45.315
-15.929,-12.503,-24.103,-19.234,-91.571,-54.369,-9.024,2.507,-29.336,-9.148,-95.853,-45.31
-15.936,-12.502,-24.099,-19.246,-91.56,-54.306,-9,2.505,-29.344,-9.153,-95.848,-45.3
-15.944,-12.487,-24.096,-19.232,-91.534,-54.213,-9.016,2.505,-29.34,-9.168,-95.837,-45.29
-15.951,-12.472,-24.099,-19.265,-91.498,-54.149,-9.009,2.505,-29.342,-9.164,-95.844,-45.276
-15.962,-12.456,-24.105,-19.28,-91.474,-54.089,-8.993,2.509,-29.347,-9.16,-95.843,-45.269
-16.002,-12.438,-24.085,-19.316,-91.486,-54.052,-8.989,2.507,-29.354,-9.153,-95.841,-45.264
-16.025,-12.426,-24.072,-19.298,-91.437,-53.955,-8.97,2.511,-29.358,-9.138,-95.844,-45.271
-16.042,-12.394,-24.073,-19.352,-91.408,-53.928,-8.96,2.506,-29.366,-9.119,-95.852,-45.268
-16.055,-12.387,-24.061,-19.4,-91.399,-53.9,-8.957,2.51,-29.371,-9.113,-95.848,-45.266
-16.098,-12.378,-24.046,-19.391,-91.394,-53.869,-8.976,2.51,-29.37,-9.115,-95.853,-45.259
-16.092,-12.375,-24.056,-19.404,-91.376,-53.834,-8.99,2.506,-29.369,-9.095,-95.865,-45.253
-16.098,-12.367,-24.052,-19.419,-91.371,-53.84,-8.994,2.502,-29.373,-9.097,-95.885,-45.239
-16.117,-12.375,-24.05,-19.425,-91.38,-53.841,-8.979,2.5,-29.38,-9.114,-95.871,-45.221
-16.135,-12.383,-24.051,-19.434,-91.389,-53.853,-8.977,2.505,-29.378,-9.112,-95.862,-45.218
-16.121,-12.385,-24.055,-19.426,-91.397,-53.847,-8.987,2.501,-29.376,-9.103,-95.861,-45.217
-16.123,-12.371,-24.066,-19.424,-91.404,-53.854,-8.989,2.497,-29.377,-9.093,-95.863,-45.208
-16.134,-12.358,-24.066,-19.426,-91.415,-53.86,-9.018,2.497,-29.375,-9.08,-95.861,-45.207
-16.127,-12.356,-24.071,-19.426,-91.41,-53.868,-9.022,2.5,-29.378,-9.074,-95.847,-45.199
-16.117,-12.349,-24.073,-19.424,-91.415,-53.873,-9.021,2.5,-29.38,-9.068,-95.857,-45.194
-16.107,-12.344,-24.079,-19.423,-91.422,-53.88,-9.025,2.496,-29.382,-9.067,-95.854,-45.186
-16.111,-12.341,-24.073,-19.422,-91.429,-53.889,-9.034,2.492,-29.384,-9.059,-95.852,-45.185
-16.102,-12.342,-24.072,-19.425,-91.439,-53.897,-9.026,2.496,-29.388,-9.05,-95.859,-45.186
-16.097,-12.339,-24.073,-19.425,-91.444,-53.906,-9.031,2.496,-29.392,-9.041,-95.877,-45.175
-16.089,-12.341,-24.075,-19.42,-91.461,-53.918,-9.051,2.495,-29.389,-9.061,-95.885,-45.166
-16.087,-12.338,-24.077,-19.421,-91.477,-53.936,-9.055,2.496,-29.383,-9.069,-95.889,-45.151
-16.065,-12.335,-24.085,-19.427,-91.513,-53.965,-9.039,2.498,-29.392,-9.068,-95.881,-45.128
-16.045,-12.336,-24.088,-19.433,-91.535,-53.988,-9.047,2.503,-29.392,-9.059,-95.896,-45.127
-16.041,-12.339,-24.077,-19.445,-91.559,-54.002,-9.072,2.5,-29.385,-9.034,-95.896,-45.123
-16.022,-12.338,-24.082,-19.457,-91.594,-54.026,-9.065,2.498,-29.383,-9.034,-95.902,-45.105
-15.99,-12.328,-24.088,-19.458,-91.615,-54.037,-9.058,2.495,-29.382,-9.047,-95.887,-45.097
-15.999,-12.328,-24.086,-19.48,-91.629,-54.061,-9.07,2.491,-29.377,-9.062,-95.883,-45.096
-16.006,-12.334,-24.068,-19.506,-91.648,-54.086,-9.096,2.482,-29.368,-9.081,-95.879,-45.098
-15.992,-12.354,-24.059,-19.519,-91.652,-54.113,-9.091,2.479,-29.371,-9.076,-95.871,-45.098
-15.971,-12.387,-24.049,-19.523,-91.675,-54.111,-9.091,2.479,-29.375,-9.08,-95.875,-45.104
-15.965,-12.407,-24.031,-19.529,-91.698,-54.111,-9.093,2.474,-29.371,-9.088,-95.873,-45.094
-15.951,-12.431,-24.015,-19.526,-91.697,-54.109,-9.107,2.474,-29.365,-9.094,-95.875,-45.086
-15.961,-12.445,-24.001,-19.536,-91.72,-54.121,-9.091,2.477,-29.368,-9.093,-95.877,-45.088
-15.947,-12.459,-23.994,-19.545,-91.743,-54.128,-9.104,2.478,-29.365,-9.085,-95.874,-45.089
-15.946,-12.48,-23.969,-19.545,-91.762,-54.136,-9.1,2.48,-29.366,-9.091,-95.877,-45.088
-15.959,-12.488,-23.94,-19.544,-91.759,-54.142,-9.099,2.477,-29.367,-9.095,-95.872,-45.09
-15.96,-12.524,-23.913,-19.542,-91.768,-54.136,-9.103,2.472,-29.364,-9.101,-95.872,-45.08
-15.977,-12.546,-23.898,-19.537,-91.752,-54.142,-9.137,2.466,-29.362,-9.099,-95.868,-45.083
-16.002,-12.556,-23.865,-19.535,-91.739,-54.147,-9.143,2.469,-29.366,-9.093,-95.871,-45.082
-15.992,-12.6,-23.856,-19.533,-91.733,-54.156,-9.128,2.471,-29.372,-9.096,-95.875,-45.082
-15.985,-12.631,-23.84,-19.532,-91.723,-54.166,-9.142,2.47,-29.367,-9.101,-95.874,-45.082
-15.995,-12.653,-23.81,-19.524,-91.708,-54.169,-9.146,2.469,-29.363,-9.101,-95.87,-45.087
-15.988,-12.685,-23.784,-19.522,-91.69,-54.181,-9.138,2.469,-29.362,-9.103,-95.867,-45.093
-15.989,-12.734,-23.773,-19.516,-91.672,-54.197,-9.145,2.463,-29.363,-9.095,-95.869,-45.091
-15.99,-12.794,-23.736,-19.511,-91.643,-54.226,-9.159,2.457,-29.355,-9.095,-95.873,-45.089
-15.972,-12.861,-23.702,-19.501,-91.598,-54.256,-9.146,2.456,-29.353,-9.102,-95.868,-45.093
-15.938,-12.94,-23.687,-19.496,-91.567,-54.273,-9.125,2.457,-29.353,-9.102,-95.861,-45.08
-15.893,-12.993,-23.646,-19.492,-91.523,-54.306,-9.131,2.461,-29.347,-9.094,-95.85,-45.079
-15.865,-13.078,-23.59,-19.455,-91.468,-54.308,-9.132,2.461,-29.35,-9.102,-95.856,-45.082
-15.844,-13.168,-23.522,-19.45,-91.435,-54.324,-9.124,2.461,-29.354,-9.103,-95.856,-45.079
-15.793,-13.265,-23.468,-19.449,-91.4,-54.353,-9.117,2.462,-29.354,-9.097,-95.856,-45.076
-15.743,-13.377,-23.427,-19.444,-91.347,-54.361,-9.112,2.459,-29.35,-9.09,-95.853,-45.076
-15.66,-13.476,-23.409,-19.457,-91.302,-54.384,-9.082,2.459,-29.35,-9.075,-95.854,-45.075
-15.624,-13.607,-23.328,-19.448,-91.232,-54.38,-9.05,2.47,-29.354,-9.053,-95.847,-45.075
-15.478,-13.765,-23.262,-19.424,-91.171,-54.364,-9.053,2.472,-29.357,-9.048,-95.833,-45.076
-15.424,-13.854,-23.199,-19.403,-91.14,-54.345,-9.055,2.475,-29.349,-9.054,-95.835,-45.068
-15.312,-13.982,-23.161,-19.403,-91.053,-54.358,-8.984,2.471,-29.356,-9.054,-95.822,-45.068
-15.285,-14.084,-23.05,-19.394,-90.974,-54.357,-8.998,2.461,-29.35,-9.034,-95.812,-45.069
