p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
8.217,-11.341,-33.116,8.166,-80.647,-35.631,-5.601,2.007,-25.483,-5.914,-104.76,-41.302
8.222,-11.343,-33.108,8.148,-80.684,-35.614,-5.602,2.006,-25.485,-5.992,-104.788,-41.305
8.226,-11.358,-33.1,8.108,-80.757,-35.59,-5.613,2.005,-25.485,-5.971,-104.854,-41.307
8.22,-11.353,-33.096,8.117,-80.756,-35.605,-5.621,2.002,-25.485,-5.895,-104.916,-41.309
8.213,-11.352,-33.088,8.148,-80.785,-35.596,-5.618,2.001,-25.485,-5.846,-104.987,-41.317
8.214,-11.354,-33.092,8.108,-80.884,-35.573,-5.617,2.004,-25.489,-5.904,-105.001,-41.307
8.212,-11.345,-33.092,8.1,-80.894,-35.54,-5.612,2.005,-25.49,-5.95,-105.128,-41.306
8.211,-11.338,-33.099,8.052,-80.892,-35.554,-5.613,2.006,-25.492,-5.923,-105.221,-41.293
8.208,-11.337,-33.101,8.028,-80.902,-35.548,-5.604,2.004,-25.494,-5.902,-105.297,-41.285
8.203,-11.343,-33.1,8.008,-80.913,-35.518,-5.593,2.005,-25.498,-5.898,-105.37,-41.3
8.207,-11.346,-33.102,7.981,-80.952,-35.501,-5.592,2.001,-25.501,-5.878,-105.441,-41.307
8.208,-11.348,-33.103,7.966,-81.016,-35.462,-5.578,2.003,-25.504,-5.887,-105.507,-41.308
8.21,-11.351,-33.102,7.93,-81.058,-35.426,-5.583,2.002,-25.505,-6.024,-105.589,-41.339
8.211,-11.354,-33.101,7.88,-81.103,-35.401,-5.587,2.003,-25.505,-6.107,-105.629,-41.335
8.216,-11.357,-33.102,7.815,-81.16,-35.383,-5.586,2.002,-25.507,-6.193,-105.702,-41.34
8.216,-11.366,-33.105,7.763,-81.155,-35.377,-5.579,2.004,-25.508,-6.177,-105.793,-41.349
8.226,-11.365,-33.095,7.765,-81.268,-35.292,-5.575,2.002,-25.509,-6.114,-105.833,-41.36
8.22,-11.383,-33.105,7.744,-81.292,-35.276,-5.554,2.008,-25.512,-6.071,-105.869,-41.335
8.216,-11.396,-33.093,7.708,-81.292,-35.282,-5.562,2.002,-25.512,-6.028,-105.977,-41.346
8.219,-11.401,-33.102,7.692,-81.313,-35.263,-5.562,1.996,-25.512,-6.068,-106.007,-41.353
8.214,-11.413,-33.102,7.661,-81.34,-35.239,-5.566,1.994,-25.511,-6.157,-106.072,-41.362
8.208,-11.413,-33.107,7.678,-81.372,-35.208,-5.564,1.99,-25.51,-6.16,-106.155,-41.344
8.212,-11.414,-33.109,7.697,-81.475,-35.15,-5.581,1.987,-25.509,-6.106,-106.241,-41.342
8.206,-11.421,-33.114,7.726,-81.559,-35.085,-5.583,1.983,-25.509,-6.184,-106.317,-41.337
