p1handX,p1handY,p1handZ,p2handX,p2handY,p2handZ,p1bodyX,p1bodyY,p1bodyZ,p2bodyX,p2bodyY,p2bodyZ
7.936,-10.466,-34.197,7.802,-83.009,-35.593,-6.644,5.93,-33.221,-2.974,-102.298,-46.309
7.922,-10.458,-34.196,7.788,-82.986,-35.595,-6.647,5.929,-33.219,-2.965,-102.296,-46.309
7.914,-10.451,-34.195,7.788,-82.979,-35.61,-6.651,5.937,-33.218,-2.954,-102.294,-46.306
7.894,-10.455,-34.2,7.801,-82.988,-35.613,-6.652,5.93,-33.227,-2.949,-102.287,-46.311
7.881,-10.461,-34.204,7.81,-82.989,-35.614,-6.659,5.928,-33.23,-2.94,-102.29,-46.303
7.869,-10.456,-34.202,7.804,-82.984,-35.627,-6.662,5.926,-33.227,-2.94,-102.291,-46.301
7.867,-10.447,-34.203,7.804,-82.987,-35.629,-6.653,5.925,-33.228,-2.945,-102.286,-46.305
7.868,-10.456,-34.208,7.806,-82.991,-35.638,-6.658,5.924,-33.228,-2.949,-102.29,-46.302
7.859,-10.469,-34.211,7.824,-82.985,-35.662,-6.672,5.929,-33.224,-2.956,-102.287,-46.301
7.831,-10.469,-34.207,7.841,-82.983,-35.65,-6.7,5.935,-33.224,-2.963,-102.28,-46.299
7.819,-10.473,-34.207,7.837,-82.98,-35.656,-6.683,5.932,-33.225,-2.966,-102.279,-46.296
7.821,-10.47,-34.212,7.848,-82.985,-35.645,-6.68,5.928,-33.231,-2.972,-102.277,-46.298
7.823,-10.485,-34.214,7.855,-82.983,-35.656,-6.688,5.926,-33.232,-2.981,-102.275,-46.301
7.814,-10.504,-34.209,7.863,-82.976,-35.662,-6.711,5.914,-33.234,-2.984,-102.268,-46.3
7.816,-10.513,-34.215,7.86,-82.986,-35.682,-6.751,5.914,-33.239,-2.986,-102.269,-46.302
7.823,-10.51,-34.212,7.849,-82.99,-35.694,-6.754,5.91,-33.24,-2.979,-102.273,-46.299
7.829,-10.507,-34.211,7.838,-82.999,-35.687,-6.788,5.895,-33.233,-2.971,-102.269,-46.303
7.834,-10.509,-34.208,7.822,-82.996,-35.707,-6.821,5.872,-33.216,-2.964,-102.263,-46.3
7.838,-10.519,-34.199,7.803,-82.987,-35.708,-6.801,5.882,-33.225,-2.966,-102.256,-46.304
7.852,-10.539,-34.188,7.786,-82.974,-35.72,-6.805,5.89,-33.236,-2.96,-102.253,-46.299
7.855,-10.541,-34.187,7.801,-82.964,-35.719,-6.814,5.877,-33.234,-2.949,-102.258,-46.3
7.875,-10.54,-34.187,7.802,-82.963,-35.719,-6.831,5.876,-33.226,-2.948,-102.253,-46.303
7.872,-10.539,-34.19,7.786,-82.962,-35.723,-6.822,5.866,-33.229,-2.94,-102.257,-46.301
7.865,-10.543,-34.188,7.788,-82.945,-35.726,-6.813,5.859,-33.23,-2.928,-102.264,-46.304
7.857,-10.534,-34.184,7.76,-82.938,-35.726,-6.812,5.855,-33.235,-2.93,-102.263,-46.309
7.86,-10.535,-34.183,7.761,-82.956,-35.719,-6.81,5.855,-33.237,-2.935,-102.254,-46.309
7.86,-10.534,-34.184,7.758,-82.938,-35.724,-6.815,5.852,-33.244,-2.943,-102.255,-46.304
7.853,-10.536,-34.186,7.753,-82.913,-35.719,-6.792,5.839,-33.245,-2.95,-102.249,-46.306
7.852,-10.535,-34.186,7.756,-82.899,-35.73,-6.812,5.837,-33.243,-2.952,-102.251,-46.307
7.84,-10.535,-34.186,7.767,-82.903,-35.738,-6.821,5.833,-33.241,-2.953,-102.249,-46.307
7.83,-10.538,-34.188,7.775,-82.896,-35.747,-6.82,5.826,-33.253,-2.953,-102.248,-46.303
7.825,-10.532,-34.189,7.773,-82.888,-35.757,-6.813,5.812,-33.261,-2.951,-102.248,-46.303
7.818,-10.535,-34.183,7.758,-82.891,-35.769,-6.827,5.796,-33.247,-2.951,-102.245,-46.303
7.813,-10.537,-34.185,7.751,-82.897,-35.788,-6.813,5.788,-33.246,-2.949,-102.253,-46.299
7.812,-10.533,-34.187,7.749,-82.904,-35.792,-6.789,5.785,-33.255,-2.951,-102.254,-46.296
7.813,-10.538,-34.189,7.732,-82.913,-35.802,-6.786,5.774,-33.256,-2.952,-102.257,-46.296
7.811,-10.536,-34.188,7.706,-82.911,-35.804,-6.783,5.762,-33.257,-2.957,-102.254,-46.294
7.808,-10.535,-34.183,7.708,-82.92,-35.805,-6.781,5.751,-33.257,-2.961,-102.253,-46.298
7.813,-10.538,-34.184,7.709,-82.922,-35.808,-6.784,5.742,-33.252,-2.968,-102.244,-46.298
7.807,-10.541,-34.185,7.706,-82.936,-35.815,-6.806,5.751,-33.248,-2.974,-102.246,-46.299
7.811,-10.55,-34.187,7.704,-82.93,-35.813,-6.824,5.755,-33.245,-2.972,-102.248,-46.296
7.809,-10.571,-34.194,7.712,-82.924,-35.826,-6.826,5.764,-33.247,-2.969,-102.25,-46.3
7.815,-10.572,-34.196,7.715,-82.922,-35.824,-6.831,5.763,-33.248,-2.958,-102.249,-46.302
7.807,-10.572,-34.198,7.709,-82.92,-35.83,-6.842,5.75,-33.244,-2.952,-102.247,-46.301
7.794,-10.597,-34.212,7.693,-82.926,-35.837,-6.858,5.747,-33.247,-2.951,-102.247,-46.301
7.796,-10.601,-34.213,7.689,-82.952,-35.847,-6.858,5.749,-33.245,-2.946,-102.247,-46.302
7.813,-10.592,-34.209,7.694,-82.941,-35.843,-6.865,5.745,-33.257,-2.944,-102.251,-46.302
7.809,-10.596,-34.209,7.689,-82.939,-35.852,-6.894,5.732,-33.254,-2.948,-102.25,-46.303
7.807,-10.593,-34.216,7.689,-82.932,-35.857,-6.951,5.721,-33.24,-2.954,-102.247,-46.305
7.799,-10.594,-34.218,7.699,-82.921,-35.85,-6.947,5.695,-33.242,-2.955,-102.247,-46.314
7.786,-10.602,-34.217,7.719,-82.915,-35.845,-6.926,5.68,-33.244,-2.96,-102.247,-46.311
7.782,-10.606,-34.23,7.735,-82.908,-35.843,-6.939,5.672,-33.243,-2.963,-102.244,-46.312
7.785,-10.612,-34.232,7.73,-82.9,-35.838,-6.93,5.658,-33.248,-2.965,-102.247,-46.312
7.776,-10.61,-34.234,7.724,-82.885,-35.846,-6.904,5.648,-33.253,-2.958,-102.249,-46.31
7.778,-10.615,-34.242,7.718,-82.886,-35.839,-6.891,5.642,-33.255,-2.961,-102.243,-46.31
7.776,-10.622,-34.251,7.7,-82.882,-35.851,-6.9,5.627,-33.25,-2.974,-102.24,-46.31
7.77,-10.624,-34.25,7.705,-82.886,-35.855,-6.921,5.618,-33.247,-2.978,-102.246,-46.312
7.783,-10.63,-34.257,7.713,-82.878,-35.849,-6.912,5.606,-33.254,-2.973,-102.249,-46.313
7.773,-10.625,-34.261,7.7,-82.861,-35.856,-6.899,5.588,-33.251,-2.971,-102.246,-46.312
7.781,-10.627,-34.273,7.716,-82.853,-35.863,-6.895,5.581,-33.237,-2.974,-102.242,-46.311
7.781,-10.628,-34.278,7.738,-82.844,-35.871,-6.893,5.565,-33.239,-2.976,-102.242,-46.312
7.774,-10.628,-34.277,7.764,-82.806,-35.865,-6.855,5.558,-33.247,-2.977,-102.244,-46.319
7.78,-10.636,-34.281,7.771,-82.77,-35.873,-6.859,5.554,-33.252,-2.971,-102.241,-46.312
